WFOID,IPNID,scientificName,authorship,namePublishedin,nomenclaturalStatus,originalName,originalNameAuthor
wfo-1000080979,urn:lsid:ipni.org:names:77360889-1,Dichanthium exaristatum,(Nash) D.L.Fu,Amer. J. Agric. Forest. 12(4): 299. 2024 [27 Aug 2024] [epublished],,Poaceae Amphilophis exaristata Nash,(Nash)
wfo-1200112606,urn:lsid:ipni.org:names:77360890-1,Dichanthium filiculme,(Hook.f.) D.L.Fu,Amer. J. Agric. Forest. 12(4): 299. 2024 [27 Aug 2024] [epublished],isonym,Poaceae Andropogon filiculmis Hook.f.,(Hook.f.)
wfo-1200112607,urn:lsid:ipni.org:names:77360891-1,Dichanthium foulkesii,(Hook.f.) D.L.Fu,Amer. J. Agric. Forest. 12(4): 299. 2024 [27 Aug 2024] [epublished],isonym,Poaceae Andropogon foulkesii Hook.f.,(Hook.f.)
wfo-1200112608,urn:lsid:ipni.org:names:77360892-1,Dichanthium glabrum,(Roxb.) D.L.Fu,Amer. J. Agric. Forest. 12(4): 299. 2024 [27 Aug 2024] [epublished],isonym,Poaceae Andropogon glaber Roxb.,(Roxb.)
wfo-1000080985,urn:lsid:ipni.org:names:77360908-1,Tragus peruvianus,"Muñuico, Quip. & Gut.Peralta",Phytotaxa 698(3): 146. 2025 [30 Apr 2025] [epublished],,,
wfo-4100004609,urn:lsid:ipni.org:names:77346388-1,Drakkaria,C.Silva & Zuloaga,Bot. J. Linn. Soc. 207(3): 217. 2024 [2 Aug 2024] [epublished],,,
wfo-1000070928,urn:lsid:ipni.org:names:77346430-1,Drakkaria venezuelae,(Hack.) C.Silva & Zuloaga,Bot. J. Linn. Soc. 207(3): 219. 2024 [2 Aug 2024] [epublished],,Poaceae Panicum venezuelae Hack.,(Hack.)
wfo-1000079730,urn:lsid:ipni.org:names:77359279-1,Anatherum gossweileri,(Stapf) D.L.Fu,Amer. J. Agric. Forest. 12(4): 298. 2024 [27 Aug 2024] [epublished],,Poaceae Pleiadelphia gossweileri Stapf,(Stapf)
wfo-1000079731,urn:lsid:ipni.org:names:77359280-1,Anatherum grallatum,(Stapf) D.L.Fu,Amer. J. Agric. Forest. 12(4): 298. 2024 [27 Aug 2024] [epublished],,Poaceae Hyparrhenia grallata Stapf,(Stapf)
wfo-1200111952,urn:lsid:ipni.org:names:77359281-1,Anatherum gyrans,(Ashe) D.L.Fu,Amer. J. Agric. Forest. 12(4): 298. 2024 [27 Aug 2024] [epublished],isonym,Poaceae Andropogon gyrans Ashe,(Ashe)
wfo-1000079732,urn:lsid:ipni.org:names:77359282-1,Anatherum huillense,(Rendle) D.L.Fu,Amer. J. Agric. Forest. 12(4): 298. 2024 [27 Aug 2024] [epublished],,Poaceae Andropogon huillensis Rendle,(Rendle)
wfo-1200111953,urn:lsid:ipni.org:names:77359283-1,Anatherum insolitum,(Sohns) D.L.Fu,Amer. J. Agric. Forest. 12(4): 298. 2024 [27 Aug 2024] [epublished],isonym,Poaceae Andropogon insolitus Sohns,(Sohns)
