WFOID,IPNID,scientificName,authorship,namePublishedin,nomenclaturalStatus,originalName,originalNameAuthor
wfo-1200113156,urn:lsid:ipni.org:names:77361692-1,Dichanthium nagense,(Bor) D.L.Fu,Amer. J. Agric. Forest. 12(4): 300. 2024 [27 Aug 2024] [epublished],isonym,Poaceae Capillipedium nagense Bor,(Bor)
wfo-1200113157,urn:lsid:ipni.org:names:77361693-1,Dichanthium oliganthum,(Hochst. ex Steud.) D.L.Fu,Amer. J. Agric. Forest. 12(4): 300. 2024 [27 Aug 2024] [epublished],isonym,Poaceae Andropogon oliganthus Hochst. ex Steud.,(Hochst. ex Steud.)
wfo-1000081506,urn:lsid:ipni.org:names:77361694-1,Dichanthium spicigerum,(S.T.Blake) D.L.Fu,Amer. J. Agric. Forest. 12(4): 300. 2024 [27 Aug 2024] [epublished],,Poaceae Capillipedium spicigerum S.T.Blake,(S.T.Blake)
wfo-1000081507,urn:lsid:ipni.org:names:77361695-1,Dichanthium springfieldii,(Gould) D.L.Fu,Amer. J. Agric. Forest. 12(4): 300. 2024 [27 Aug 2024] [epublished],,Poaceae Andropogon springfieldii Gould,(Gould)
wfo-1000081509,urn:lsid:ipni.org:names:77361698-1,Dichanthium sulcatum,(Bor) D.L.Fu,Amer. J. Agric. Forest. 12(4): 300. 2024 [27 Aug 2024] [epublished],,Poaceae Capillipedium sulcatum Bor,(Bor)
wfo-1000081510,urn:lsid:ipni.org:names:77361699-1,Dichanthium torreyanum,(Steud.) D.L.Fu,Amer. J. Agric. Forest. 12(4): 300. 2024 [27 Aug 2024] [epublished],,Poaceae Andropogon torreyanus Steud.,(Steud.)
wfo-1000081511,urn:lsid:ipni.org:names:77361700-1,Dichanthium umbellatum,(Hack.) D.L.Fu,Amer. J. Agric. Forest. 12(4): 300. 2024 [27 Aug 2024] [epublished],,Poaceae Andropogon umbellatus Hack.,(Hack.)
wfo-1000081512,urn:lsid:ipni.org:names:77361701-1,Dichanthium velutinum,(M.Marchi & Longhi-Wagner) D.L.Fu,Amer. J. Agric. Forest. 12(4): 300. 2024 [27 Aug 2024] [epublished],,Poaceae Bothriochloa velutina M.Marchi & Longhi-Wagner,(M.Marchi & Longhi-Wagner)
wfo-1000081513,urn:lsid:ipni.org:names:77361702-1,Dichanthium villosum,(Nees) D.L.Fu,Amer. J. Agric. Forest. 12(4): 300. 2024 [27 Aug 2024] [epublished],,Poaceae Heteropogon villosus Nees,(Nees)
wfo-1000081516,urn:lsid:ipni.org:names:77361705-1,Dichanthium wrightii,(Hack.) D.L.Fu,Amer. J. Agric. Forest. 12(4): 300. 2024 [27 Aug 2024] [epublished],,Poaceae Andropogon wrightii Hack.,(Hack.)
wfo-1000081517,urn:lsid:ipni.org:names:77361706-1,Elymus arthroides,D.L.Fu,Amer. J. Agric. Forest. 12(4): 300. 2024 [27 Aug 2024] [epublished],,,
wfo-1000081518,urn:lsid:ipni.org:names:77361707-1,Elymus bessarabicus,(Săvul. & Rayss) D.L.Fu,Amer. J. Agric. Forest. 12(4): 300. 2024 [27 Aug 2024] [epublished],,Poaceae Agropyron bessarabicum Săvul. & Rayss,(Săvul. & Rayss)
wfo-1000081519,urn:lsid:ipni.org:names:77361708-1,Elymus boreoatlanticus,(Simonet & Guin.) D.L.Fu,Amer. J. Agric. Forest. 12(4): 300. 2024 [27 Aug 2024] [epublished],,Poaceae Agropyron junceum (L.) P.Beauv. subsp. boreoatlanticum Simonet & Guin.,(Simonet & Guin.)
wfo-1000081535,urn:lsid:ipni.org:names:77361884-1,Polypogon avenaceus,"(J.F.Gmel.) P.M.Peterson, Soreng & Romasch.",Phytoneuron 2025-4: 1. [30 Apr 2025] ,,Poaceae Agrostis avenacea J.F.Gmel.,(J.F.Gmel.)
wfo-1000081536,urn:lsid:ipni.org:names:77361885-1,Polypogon edgariae,"P.M.Peterson, Soreng & Romasch.","Phytoneuron 2025-4: 1. [30 Apr 2025] , as 'Edgarianae' [epublished]",,,
wfo-1000081541,urn:lsid:ipni.org:names:77361892-1,Phyllostachys abietina,(T.P.Yi & Lin Yang) D.L.Fu,Amer. J. Agric. Forest. 12(2): 90. 2024 [2 Apr 2024] [epublished],,Poaceae Bashania abietina T.P.Yi & Lin Yang,(T.P.Yi & Lin Yang)
wfo-1000081547,urn:lsid:ipni.org:names:77362020-1,Elymus brownei,Kunth ex D.L.Fu,Amer. J. Agric. Forest. 12(4): 301. 2024 [27 Aug 2024] [epublished],,,
wfo-1000081548,urn:lsid:ipni.org:names:77362021-1,Elymus calcis,(Connor & Molloy) D.L.Fu,Amer. J. Agric. Forest. 12(4): 301. 2024 [27 Aug 2024] [epublished],,Poaceae Australopyrum calcis Connor & Molloy,(Connor & Molloy)
